all                  ==> all : 0.466896            accordance : 0.466896     with : 0.066207          
stattgefunden        ==> parliament : 0.174258     buildings : 0.174258      there : 0.0871288        
weiter               ==> that : 0.151703           than : 0.151703           something : 0.151703     
wettbewerbsbedingungen ==> way : 0.144971            uniform : 0.144971        if : 0.144971            
beifall              ==> applause : 0.5            from : 0.5                group : 5.39553e-188     
arbeitsplätzen      ==> creation : 0.613598       to : 0.174756             of : 0.0303771           
vernünftige         ==> whether : 0.0939531       two : 0.0939531           there : 0.0939531        
menschliche          ==> simple : 0.1              other : 0.1               on : 0.1                 
erfolgreichen        ==> taxation : 0.089385       successful : 0.089385     structural : 0.089385    
strafen              ==> that : 0.0940001          stability : 0.0940001     should : 0.0940001       
eingeschlagenen      ==> too : 0.14564             strengthening : 0.14564   intensifying : 0.14564   
förderung           ==> solution : 0.142857       see : 0.142857            lies : 0.142857          
wollen               ==> true : 0.233561           culture : 0.233561        competition : 0.233561   
diesbezüglichen     ==> small : 0.129202          legislation : 0.129202    large : 0.129202         
soll                 ==> prosecutor : 0.111111     he : 0.111111             go : 0.111111            
artikel              ==> article : 0.843721        is : 0.0896062            state : 0.0580042        
jederzeit            ==> safety : 0.153846         transport : 0.0769231     my : 0.0769231           
wirtschaftpolitik    ==> supply : 0.0855931        orientated : 0.0855931    exclusion : 0.0855931    
strukturen           ==> structures : 0.20026      replaced : 0.20026        competitive : 0.20026    
diese                ==> this : 0.871921           the : 0.128079            of : 1.74816e-12         
wo                   ==> where : 0.794105          competition : 0.0313768   yes : 0.0290863          
tut                  ==> terribly : 0.325652       sorry : 0.325652          am : 0.325652            
niederländischer    ==> well : 0.0990094          we : 0.0990094            once : 0.0990094         
ermöglichen         ==> training : 0.111111       thus : 0.111111           save : 0.111111          
darin                ==> very : 0.194586           process : 0.194586        new : 0.194586           
aussprache           ==> debate : 1                is : 3.79165e-26          the : 6.07407e-81        
verfasser            ==> where : 0.142857          their : 0.142857          from : 0.142857          
27                   ==> were : 0.0857611          total : 0.0857611         these : 0.0857611        
tun                  ==> do : 0.665145             we : 0.334855             of : 2.96399e-69         
jeder                ==> number : 0.114507         know : 0.114507           his : 0.114507           
einkommensquellen    ==> workers : 0.085709        time : 0.085709           three : 0.085709         
verhandlungen        ==> your : 0.104582           spring : 0.104582         seen : 0.104582          
ja                   ==> votes : 0.172615          yes : 0.137897            state : 0.137897         
birgt                ==> today : 0.155315          s : 0.155315              decision : 0.155315      
gewissem             ==> a : 0.308042              sense : 0.268845          pity : 0.268845          
sinn                 ==> their : 0.166667          set : 0.166667            purpose : 0.166667       
bürokratische       ==> they : 0.125              about : 0.125             tape : 0.125             
uns                  ==> us : 0.521085             we : 0.251042             with : 0.166197          
verzerren            ==> distort : 1               regulations : 1.47465e-182 permissible : 1.47465e-182
Änderungsanträge   ==> amendments : 0.8572       have : 0.0855118          been : 0.0572883         
insbesondere         ==> particular : 0.1          in : 0.1                  cannot : 0.1             
cox                  ==> cox : 0.940773            mr : 0.0578492            hänsch : 0.00137774     
machbar              ==> seem : 0.249659           however : 0.249659        feasible : 0.249659      
stimme               ==> views : 0.1428            share : 0.1428            coming : 0.1428          
entweder             ==> cargo : 0.196763          which : 0.0983816         these : 0.0983816        
nimmt                ==> growing : 0.259557        still : 0.129779          seen : 0.129779          
griechenland         ==> up : 0.0991716            special : 0.0991716       provision : 0.0991716    
kommen               ==> wurtz : 0.208621          speaking : 0.208621       shall : 0.208621         
geklärt             ==> when : 0.153438           unlawful : 0.153438       issue : 0.153438         
befassen             ==> will : 0.122102           when : 0.122102           debate : 0.122102        
und                  ==> and : 1                   of : 4.70311e-131         the : 5.12615e-144       
verkaufen            ==> cargo : 0.196763          which : 0.0983816         these : 0.0983816        
gemäß              ==> under : 0.2029            supervise : 0.2029        obliged : 0.2029         
wirtschaftsstandortes ==> taxation : 0.089385       successful : 0.089385     structural : 0.089385    
dadurch              ==> this : 0.906808           the : 0.0136602           period : 0.0136602       
somit                ==> hereby : 0.666667         withdrawn : 0.166667      from : 0.166667          
läßt               ==> people : 0.111111         them : 0.111111           send : 0.111111          
6                    ==> nos : 0.125               deserve : 0.125           amendments : 0.125       
berufung             ==> public : 0.111111         more : 0.111111           however : 0.111111       
bedarf               ==> be : 0.202835             well : 0.109303           to : 0.109303            
interessante         ==> quite : 0.333333          front : 0.333333          exciting : 0.333333      
abfassen             ==> wording : 0.129895        shall : 0.129895          pay : 0.129895           
frage                ==> issue : 0.172927          address : 0.172927        all : 0.172927           
optimale             ==> does : 0.125              own : 0.125               its : 0.125              
zwingt               ==> that : 0.139614           strategically : 0.139614  must : 0.139614          
keine                ==> no : 0.625115             there : 0.374883          can : 2.12495e-06        
ºc                  ==> have : 0.488373           20ºc : 0.206799          been : 0.134429          
ausschuß            ==> unanimously : 0.103838    tabled : 0.103838         relate : 0.103838        
grundlage            ==> is : 0.322026             basis : 0.322026          for : 0.165463           
donnerstag           ==> unable : 0.153242         thursday : 0.153242       crespo : 0.153242        
gerne                ==> so : 0.25                 shall : 0.25              segni : 0.25             
anpassungsfaktor     ==> simple : 0.1              other : 0.1               on : 0.1                 
gesprochen           ==> speakers : 0.202163       some : 0.202163           population : 0.202163    
beziehe              ==> on : 0.184935             refer : 0.184935          order : 0.184935         
rütteln             ==> wish : 0.163422           question : 0.163422       into : 0.163422          
danke                ==> would : 0.119632          mrs : 0.119632            thank : 0.119632         
werbetrommel         ==> would : 0.23865           advertising : 0.23865     thank : 0.187385         
liberale             ==> reject : 0.194106         point : 0.194106          optimism : 0.194106      
strukturfonds        ==> structural : 0.620775     funds : 0.379225          fund : 3.6524e-156       
00                   ==> place : 0.254801          12 : 0.254801             p : 0.136076             
unfall               ==> staircases : 0.161409     since : 0.161409          not : 0.161409           
stahlindustrie       ==> up : 0.10612              pertaining : 0.10612      on : 0.10612             
weder                ==> or : 0.765173             the : 0.182824            on : 0.00420186          
strikte              ==> way : 0.123964            strict : 0.123964         enforce : 0.123964       
vorschlagsbezogenen  ==> proposals : 0.148789      made : 0.148789           let : 0.148789           
arbeit               ==> work : 0.655718           well : 0.0579019          think : 0.0579019        
schwerwiegender      ==> serious : 0.178572        public : 0.178572         mistake : 0.178572       
wichtige             ==> matter : 0.333333         important : 0.333333      an : 0.333333            
erhöhung            ==> safety : 0.153846         transport : 0.0769231     my : 0.0769231           
sache                ==> it : 0.410882             should : 0.35603          a : 0.233089             
armut                ==> poverty : 0.876292        and : 0.123708            growing : 1.40682e-171   
beispiel             ==> example : 0.931468        one : 0.0685321           for : 1.39773e-105       
daten                ==> provided : 0.166667       data : 0.166667           collate : 0.166667       
viele                ==> number : 0.114507         know : 0.114507           his : 0.114507           
appelliere           ==> formally : 0.333333       council : 0.333333        appeal : 0.333333        
wurde                ==> been : 0.684078           has : 0.315922            on : 1.95131e-37         
sozialwirtschaft     ==> viewed : 0.0909091        social : 0.0909091        provider : 0.0909091     
rauchverbot          ==> are : 0.216312            smoking : 0.216312        enforced : 0.216312      
betrachte            ==> more : 0.195735           modernising : 0.195735    seems : 0.195735         
binnenmarkt          ==> market : 0.5              internal : 0.5            and : 1.2826e-153        
hoffe                ==> hope : 0.441703           be : 0.439663             will : 0.118634          
effektive            ==> be : 0.202835             well : 0.109303           to : 0.109303            
brüsseler           ==> parliament : 0.174258     buildings : 0.174258      there : 0.0871288        
persönlich          ==> totally : 0.154794        personally : 0.154794     least : 0.154794         
besonderen           ==> special : 0.21469         northern : 0.21469        interest : 0.21469       
angemessen           ==> workable : 0.258544       me : 0.258544             a : 0.258544             
dauer                ==> date : 0.12675            progress : 0.12675        permanent : 0.12675      
spricht              ==> wurtz : 0.208621          speaking : 0.208621       shall : 0.208621         
verlangt             ==> to : 0.2                  lot : 0.2                 it : 0.2                 
164                  ==> for : 0.234843            against : 0.234843        166 : 0.234843           
sinnvoll             ==> regional : 0.101073       reason : 0.101073         reaching : 0.101073      
166                  ==> for : 0.234843            against : 0.234843        166 : 0.234843           
ins                  ==> so : 0.138509             shall : 0.138509          quite : 0.138509         
begründen           ==> to : 0.265248             thinking : 0.0571425      our : 0.0571425          
gab                  ==> was : 0.294911            there : 0.294911          matter : 0.294911        
rahmen               ==> as : 0.285714             resources : 0.142857      permitted : 0.142857     
bevölkerungsrückgang ==> speakers : 0.202163       some : 0.202163           population : 0.202163    
steuer               ==> of : 0.324295             a : 0.16525               tax : 0.0825347          
umsetzung            ==> business : 0.127713       enforcement : 0.127713    remains : 0.127713       
erreichte            ==> progress : 0.12675        permanent : 0.12675       make : 0.12675           
entziehen            ==> their : 0.194054          responsibility : 0.194054 mind : 0.194054          
reichtum             ==> wealth : 0.162391         used : 0.162391           means : 0.162391         
öffentliche         ==> when : 0.125686           services : 0.125686       public : 0.125686        
aufgerufen           ==> either : 0.333333         did : 0.333333            call : 0.333333          
glaube               ==> think : 0.489072          too : 0.114729            however : 0.114729       
grenzwert            ==> have : 0.488373           20ºc : 0.206799          been : 0.134429          
wissen               ==> know : 0.575763           is : 0.241863             happening : 0.0911871    
will                 ==> a : 0.314904              do : 0.287909             the : 0.253809           
äußerst            ==> the : 0.145821            volatile : 0.115385       there : 0.115385         
anspruch             ==> viability : 0.158736      need : 0.158736           future : 0.158736        
berichterstatters    ==> nos : 0.125               deserve : 0.125           amendments : 0.125       
protokolls           ==> of : 0.54299              minutes : 0.45701         the : 1.47553e-42        
europäisches        ==> same : 0.129789           ourselves : 0.129789      greater : 0.129789       
moralische           ==> obligation : 0.292122     moral : 0.292122          this : 0.292122          
abzusetzen           ==> taken : 0.240545          off : 0.240545            that : 0.239242          
debattieren          ==> are : 0.333333            debating : 0.333333       again : 0.333333         
region               ==> its : 0.199142            region : 0.0995708        products : 0.0995708     
schnelle             ==> term : 0.176278           short : 0.176278          profits : 0.176278       
ein                  ==> a : 0.661555              is : 0.338445             the : 1.73947e-20        
sicherer             ==> staircases : 0.161409     since : 0.161409          not : 0.161409           
gemeinsame           ==> next : 0.208233           joint : 0.208233          following : 0.208233     
botschaft            ==> wish : 0.162821           vast : 0.162821           so : 0.162821            
heutigen             ==> today : 0.25              therefore : 0.25          needs : 0.25             
vom                  ==> on : 0.361602             is : 0.324149             the : 0.21329            
von                  ==> of : 0.464646             the : 0.392562            to : 0.142792            
verteilt             ==> yesterday : 0.333333      have : 0.333333           distributed : 0.333333   
nationalen           ==> national : 1              be : 6.48611e-41          must : 3.49521e-41       
embargos             ==> renew : 0.361351          embargo : 0.361351        to : 0.277297            
arbeitslosigkeit     ==> unemployment : 0.917775   speakers : 0.0166228      some : 0.0166228         
angezeigt            ==> some : 0.167089           reservation : 0.167089    effectiveness : 0.167089 
beraten              ==> on : 0.0808               withdrawn : 0.0766        was : 0.0766             
dokument             ==> such : 0.333333           no : 0.333333             document : 0.333333      
festgestellt         ==> volatile : 0.166609       there : 0.166609          said : 0.166609          
wogau                ==> wogau : 0.0932949         von : 0.0932949           supervision : 0.0932949  
vor                  ==> of : 0.560334             to : 0.41993              it : 0.0197361           
in                   ==> in : 1                    of : 2.80858e-29          the : 1.24508e-68        
unterschiedlich      ==> varies : 0.2              throughout : 0.2          situation : 0.2          
diskussionsgrundlage ==> discussion : 0.720873     a : 0.0461129             sound : 0.0376114        
nikitin              ==> nikitin : 0.328935        it : 0.328935             alexander : 0.328935     
vorgelegt            ==> sitting : 0.165371        seven : 0.165371          retabled : 0.165371      
besten               ==> who : 0.0750616           which : 0.0750616         under : 0.0750616        
kurzfristige         ==> term : 0.176278           short : 0.176278          profits : 0.176278       
niedrigeren          ==> standards : 0.127277      raises : 0.127277         pushes : 0.127277        
recht                ==> quite : 0.453853          law : 0.367627            not : 0.17852            
unterstützt         ==> safety : 0.144238         comes : 0.072119          will : 0.072119          
mitentscheidung      ==> supporting : 0.0938061    procedures : 0.0938061    pro : 0.0938061          
instabil             ==> volatile : 0.166609       there : 0.166609          said : 0.166609          
verlassen            ==> where : 0.0909091         voting : 0.0909091        they : 0.0909091         
zugunsten            ==> would : 0.23865           advertising : 0.23865     thank : 0.187385         
technik              ==> that : 0.0993146          technology : 0.0993146    slowly : 0.0993146       
rolle                ==> want : 0.142857           role : 0.142857           our : 0.142857           
außerdem            ==> warning : 0.100174        state : 0.100174          regard : 0.100174        
bremsen              ==> well : 0.2                process : 0.2             helped : 0.2             
tagesordnung         ==> agenda : 0.67545          is : 0.250525             be : 0.0740251           
ahern                ==> mrs : 0.5                 ahern : 0.5               taken : 7.53643e-177     
welche               ==> sector : 0.379356         will : 0.0564222          can : 0.0564222          
durch                ==> monopolies : 0.498964     by : 0.397334             are : 0.103701           
verkündet           ==> result : 0.25             presidency : 0.25         declared : 0.25          
potentiale           ==> tech : 0.0969992          skills : 0.0969992        potential : 0.0969992    
städte              ==> do : 0.212709             cities : 0.212709         build : 0.212709         
erklärt             ==> when : 0.153438           unlawful : 0.153438       issue : 0.153438         
jeglichen            ==> wing : 0.113562           slim : 0.113562           right : 0.113562         
warum                ==> why : 0.772271            no : 0.227729             fire : 4.33078e-111      
viertel              ==> workers : 0.085709        time : 0.085709           three : 0.085709         
zwar                 ==> that : 0.0940001          stability : 0.0940001     should : 0.0940001       
jetzt                ==> now : 1                   is : 4.6377e-18           the : 1.92694e-107       
herabzusetzen        ==> be : 0.125                rating : 0.125            proposed : 0.125         
regelungen           ==> regional : 0.0842028      reason : 0.0842028        reaching : 0.0842028     
brandschutzbelehrungen ==> instructions : 0.29686    fire : 0.29686            are : 0.29686            
moment               ==> somewhat : 0.166667       present : 0.166667        matter : 0.166667        
abschließend        ==> types : 0.196859          transport : 0.196859      finally : 0.196859       
aktivitäten         ==> they : 0.2                supported : 0.2           fund : 0.2               
mißlingt            ==> step : 0.132277           nothing : 0.132277        if : 0.132277            
koch                 ==> speakers : 0.165179       repeat : 0.165179         koch : 0.165179          
massivsten           ==> workers : 0.109586        rights : 0.109586         on : 0.109586            
indikator            ==> the : 0.0844675           using : 0.0791903         sole : 0.0791903         
nämlich             ==> to : 0.679926             regional : 0.0323508      reason : 0.0323508       
innerhalb            ==> more : 0.133333           marked : 0.133333         disparities : 0.133333   
endlich              ==> once : 0.172927           all : 0.172927            issue : 0.172927         
geeignete            ==> they : 0.2                supported : 0.2           fund : 0.2               
ihrem                ==> it : 0.655924             positive : 0.114692       light : 0.114692         
sicherstellen        ==> unlawful : 0.160503       paid : 0.160503           how : 0.160503           
kollegen             ==> and : 0.468856            year : 0.070129           new : 0.070129           
know                 ==> know : 0.497544           how : 0.497544            more : 0.000487907       
stimmerklärungen    ==> votes : 0.0936019         time : 0.0936019          think : 0.0936019        
herhalten            ==> vulnerable : 0.2          themselves : 0.2          hit : 0.2                
gekommen             ==> need : 0.166667           have : 0.166667           further : 0.166667       
ernsthafte           ==> taxation : 0.089385       successful : 0.089385     structural : 0.089385    
machen               ==> a : 0.69692               should : 0.0606161        make : 0.0606161         
aufgestellt          ==> up : 0.10612              pertaining : 0.10612      on : 0.10612             
landwirte            ==> workers : 0.085709        time : 0.085709           three : 0.085709         
programm             ==> year : 0.151097           programme : 0.151097      present : 0.151097       
ihres                ==> it : 0.180316             so : 0.180316             president : 0.180316     
ihrer                ==> would : 0.170519          too : 0.170519            her : 0.170519           
lösung              ==> solution : 0.142857       see : 0.142857            lies : 0.142857          
geschlossen          ==> closed : 1                the : 6.22235e-33         debate : 1.27854e-97     
andere               ==> take : 0.124386           regret : 0.124386         others : 0.124386        
sprechen             ==> reiterate : 0.140657      raising : 0.140657        position : 0.140657      
grundsätzen         ==> upheld : 0.24546          principles : 0.24546      always : 0.24546         
wahl                 ==> were : 0.10927            test : 0.10927            quality : 0.10927        
denen                ==> very : 0.135359           sadly : 0.135359          recognition : 0.135359   
struktur             ==> use : 0.161028            proper : 0.161028         firstly : 0.161028       
europäischen        ==> european : 0.956185       competition : 0.0248903   policy : 0.0189249       
ansiedlung           ==> of : 0.170149             obstacle : 0.11454        lack : 0.11454           
grundsätzlich       ==> principle : 0.22946       irreconcilable : 0.22946  common : 0.22946         
industriellen        ==> particular : 0.1          in : 0.1                  cannot : 0.1             
gewinne              ==> term : 0.176278           short : 0.176278          profits : 0.176278       
befaßt              ==> parliament : 0.185225     about : 0.185225          consultation : 0.185225  
entsprochen          ==> request : 0.221294        personal : 0.221294       met : 0.221294           
poettering           ==> poettering : 0.794938     thank : 0.205062          mr : 7.52341e-31         
rechte               ==> are : 0.109586            a : 0.109586              workers : 0.109586       
zusammenhang         ==> your : 0.11386            rule : 0.11386            inadmissibility : 0.11386
zerstört            ==> own : 0.176924            european : 0.176924       intervention : 0.176924  
durchgesetzt         ==> not : 0.207922            smoking : 0.171336        enforced : 0.171336      
erwarte              ==> our : 0.0938061           call : 0.0938061          supporting : 0.0938061   
eigener              ==> its : 0.199142            region : 0.0995708        products : 0.0995708     
tarifvertraglichen   ==> workers : 0.109586        rights : 0.109586         on : 0.109586            
globale              ==> s : 0.117799              reduce : 0.117799         overall : 0.117799       
sehe                 ==> it : 1                    solution : 8.14174e-59    see : 8.14174e-59        
finden               ==> instructions : 0.29686    fire : 0.29686            are : 0.29686            
märkte              ==> subsidies : 0.153227      markets : 0.153227        impeding : 0.153227      
weg                  ==> path : 0.282823           continue : 0.282823       along : 0.282823         
ausführliche        ==> had : 0.25                discussion : 0.25         depth : 0.25             
entschieden          ==> positive : 0.207899       light : 0.207899          examined : 0.207899      
umfangreiche         ==> up : 0.198394             made : 0.198394           extensive : 0.198394     
getan                ==> that : 0.178866           remains : 0.178866        done : 0.178866          
hindernis            ==> of : 0.170149             infrastructure : 0.11454  an : 0.11454             
darf                 ==> must : 0.649886           be : 0.350114             watering : 1.17581e-170  
konnten              ==> unable : 0.153242         thursday : 0.153242       crespo : 0.153242        
entspricht           ==> that : 0.563565           is : 0.436435             upheld : 5.33131e-210    
stahlkodex           ==> watering : 0.1            underlying : 0.1          there : 0.1              
zusammengetreten     ==> safety : 0.205216         meeting : 0.205216        health : 0.205216        
instrument           ==> solutions : 0.166667      produce : 0.166667        instrument : 0.166667    
fundierten           ==> thank : 0.119632          schroedter : 0.119632     like : 0.119632          
unrechtmäßige      ==> unlawful : 0.160503       paid : 0.160503           how : 0.160503           
findet               ==> tomorrow : 0.559324       will : 0.440676           place : 2.55547e-127     
treppen              ==> staircases : 0.161409     since : 0.161409          not : 0.161409           
rechtssicherheit     ==> would : 0.166667          within : 0.166667         legal : 0.166667         
plenarsitzung        ==> sitting : 0.165371        seven : 0.165371          retabled : 0.165371      
hat                  ==> has : 0.884186            of : 0.0455392            was : 0.0370594          
verworren            ==> somewhat : 0.166667       present : 0.166667        matter : 0.166667        
sich                 ==> and : 0.538989            the : 0.382932            silence : 0.0260264      
bin                  ==> which : 0.142857          something : 0.142857      is : 0.142857            
finanzierung         ==> structural : 0.1509       more : 0.1509             link : 0.1509            
abkehr               ==> will : 0.0769231          tape : 0.0769231          red : 0.0769231          
zulässig            ==> they : 0.164465           do : 0.164465             regulations : 0.164465   
kommenden            ==> period : 0.283623         commandment : 0.283623    coming : 0.283623        
fehlgehen            ==> the : 0.0844675           using : 0.0791903         sole : 0.0791903         
stärken             ==> weaken : 0.229874         than : 0.229874           strengthen : 0.229874    
kommission           ==> commission : 1            the : 8.33699e-99         to : 1.09358e-246        
haus                 ==> house : 0.694905          suggested : 0.145148      agrees : 0.145148        
verstetigen          ==> too : 0.14564             strengthening : 0.14564   intensifying : 0.14564   
pse                  ==> pse : 0.666667            from : 0.166667           applause : 0.166667      
dankbar              ==> which : 0.142857          something : 0.142857      is : 0.142857            
evaluierung          ==> in : 0.178243             their : 0.0953718         results : 0.0953718      
zugestimmt           ==> agreed : 0.421776         this : 0.305895           to : 0.0545631           
erwarten             ==> look : 0.692853           to : 0.307147             commission : 6.08767e-156
rechtsvollzugs       ==> to : 0.2                  retrodisplacement : 0.2   relates : 0.2            
lassen               ==> like : 0.171672           thinking : 0.171672       our : 0.171672           
ersuchen             ==> well : 0.0990094          we : 0.0990094            once : 0.0990094         
finanzierungsanteil  ==> projects : 0.184413       matched : 0.184413        funding : 0.184413       
passiert             ==> not : 0.364835            is : 0.241777             happening : 0.196694     
bis                  ==> up : 0.0991716            special : 0.0991716       provision : 0.0991716    
bip                  ==> they : 0.187362           terms : 0.187362          only : 0.187362          
wobei                ==> growing : 0.259557        still : 0.129779          seen : 0.129779          
irgendwann           ==> will : 0.333333           when : 0.333333           debate : 0.333333        
außerordentlich     ==> therefore : 0.231369      principle : 0.231369      greatly : 0.231369       
eigene               ==> own : 0.878657            of : 0.121343             its : 4.54716e-226       
subventionswettlauf  ==> wants : 0.155961          unimpeded : 0.155961      subsidy : 0.155961       
erste                ==> first : 1                 for : 1.21099e-31         the : 9.99808e-103       
fällen              ==> precisely : 1             unanimously : 2.64175e-164 tabled : 2.64175e-164    
dennoch              ==> request : 0.221294        personal : 0.221294       met : 0.221294           
rechten              ==> wing : 0.113562           slim : 0.113562           right : 0.113562         
50                   ==> up : 0.0991716            special : 0.0991716       provision : 0.0991716    
teil                 ==> proposals : 0.140724      made : 0.140724           let : 0.140724           
unrechtmäßig       ==> when : 0.153438           unlawful : 0.153438       issue : 0.153438         
kodex                ==> way : 0.123964            strict : 0.123964         enforce : 0.123964       
sagen                ==> to : 0.469204             saying : 0.289209         the : 0.19574            
anwendung            ==> in : 0.0726781            matters : 0.0704871       law : 0.0704871          
jedoch               ==> it : 0.530174             on : 0.0379619            last : 0.0359887         
verstehe             ==> understand : 0.539633     are : 0.460367            i : 6.4911e-94           
kennen               ==> who : 0.0750616           which : 0.0750616         under : 0.0750616        
kosten               ==> expense : 0.444127        at : 0.444127             would : 0.0186245        
sitzung              ==> sitting : 0.959487        of : 0.040513             s : 2.1906e-49           
ziels                ==> would : 0.109083          its : 0.109083            such : 0.109083          
tiefer               ==> widen : 0.142857          we : 0.142857             seen : 0.142857          
nachfrageorientierte ==> supply : 0.0855931        orientated : 0.0855931    exclusion : 0.0855931    
hänsch              ==> hänsch : 0.603836        this : 0.396164           mr : 3.73635e-124        
ernstes              ==> the : 0.139102            short : 0.139102          one : 0.139102           
handeln              ==> that : 0.139614           strategically : 0.139614  must : 0.139614          
begnügen            ==> same : 0.129789           ourselves : 0.129789      greater : 0.129789       
sollen               ==> that : 0.0940001          stability : 0.0940001     should : 0.0940001       
aussage              ==> your : 0.104582           spring : 0.104582         seen : 0.104582          
verdeutlichen        ==> issue : 0.140657          reiterate : 0.140657      raising : 0.140657       
vorrangiges          ==> but : 0.177415            priority : 0.177415       objective : 0.177415     
mittelzuweisungen    ==> within : 0.244405         countries : 0.244405      both : 0.244405          
unschuldiger         ==> profit : 0.180117         producers : 0.180117      innocent : 0.180117      
berichts             ==> report : 0.473682         this : 0.40401            in : 0.122309            
transportarten       ==> types : 0.196859          transport : 0.196859      finally : 0.196859       
auskunft             ==> your : 0.11386            rule : 0.11386            inadmissibility : 0.11386
berücksichtigt      ==> into : 0.410156           account : 0.410156        been : 0.179688          
möglichkeiten       ==> as : 0.285714             resources : 0.142857      permitted : 0.142857     
besser               ==> is : 0.0936019            votes : 0.0936019         time : 0.0936019         
ich                  ==> i : 1                     to : 6.62586e-90          the : 6.62313e-251       
ums                  ==> speak : 0.215275          see : 0.215275            did : 0.215275           
zwei                 ==> two : 0.979678            by : 0.0203222            of : 5.43509e-65         
montag               ==> tuesday : 0.166667        relating : 0.166667       proposed : 0.166667      
soziale              ==> with : 0.158103           market : 0.158103         purpose : 0.158103       
mindestnormen        ==> minimum : 0.581389        it : 0.139537             standards : 0.139537     
nichtraucherzonen    ==> are : 0.216312            smoking : 0.216312        enforced : 0.216312      
meinen               ==> saying : 0.490073         speakers : 0.0842294      repeat : 0.0842294       
kleinen              ==> take : 0.0890136          funds : 0.0890136         all : 0.0890136          
per                  ==> take : 0.105164           or : 0.105164             leave : 0.105164         
meinem               ==> my : 1                    been : 2.33204e-47        not : 2.5413e-128        
meiner               ==> to : 0.575166             safety : 0.0653591        transport : 0.0326796    
potenzieren          ==> more : 0.133333           marked : 0.133333         disparities : 0.133333   
raumordnungs         ==> policies : 0.361139       development : 0.361139    harmonisation : 0.18057  
abgegeben            ==> were : 0.0857611          total : 0.0857611         these : 0.0857611        
früher              ==> wealth : 0.162391         used : 0.162391           means : 0.162391         
entwicklungsrückstand ==> that : 0.0993146          technology : 0.0993146    slowly : 0.0993146       
réunion             ==> reunion : 0.213381        rate : 0.213381           is : 0.213381            
422                  ==> was : 0.0962591           recall : 0.0962591        outcome : 0.0962591      
retten               ==> training : 0.111111       thus : 0.111111           save : 0.111111          
wohl                 ==> important : 0.140516      done : 0.140516           well : 0.140516          
straße              ==> road : 0.4                by : 0.4                  goods : 0.0666667        
technischen          ==> particular : 0.1          in : 0.1                  cannot : 0.1             
bausteine            ==> taxation : 0.089385       successful : 0.089385     structural : 0.089385    
einbezogen           ==> take : 0.0890136          funds : 0.0890136         all : 0.0890136          
sonderregelung       ==> up : 0.0991716            special : 0.0991716       provision : 0.0991716    
arbeiten             ==> s : 0.116558              making : 0.116558         difficult : 0.116558     
beträgt             ==> reunion : 0.213381        rate : 0.213381           is : 0.213381            
seine                ==> it : 0.921146             be : 0.0788543            to : 2.58231e-23         
erhebt               ==> rose : 0.254638           observed : 0.254638       house : 0.254638         
definitionem         ==> something : 0.105164      not : 0.105164            by : 0.105164            
binden               ==> structural : 0.1509       more : 0.1509             link : 0.1509            
korrekt              ==> matters : 0.192576        law : 0.192576            correctly : 0.192576     
könnten             ==> your : 0.11386            rule : 0.11386            inadmissibility : 0.11386
horizontale          ==> do : 0.164465             they : 0.164465           regulations : 0.164465   
weil                 ==> because : 0.52211         since : 0.47789           they : 2.16701e-121      
schlußfolgerungen   ==> sixth : 0.216467          s : 0.216467              presents : 0.216467      
bewohner             ==> within : 0.0769231        who : 0.0769231           these : 0.0769231        
errichten            ==> cities : 0.100855         build : 0.100855          alone : 0.100855         
habe                 ==> was : 0.500002            vote : 0.499998           have : 3.78995e-128      
geschäft            ==> term : 0.176278           short : 0.176278          profits : 0.176278       
wachsen              ==> they : 0.187362           terms : 0.187362          only : 0.187362          
unverantwortlich     ==> refuse : 0.255459         it : 0.255459             irresponsible : 0.255459 
zur                  ==> of : 0.527551             on : 0.399051             to : 0.0733979           
antrag               ==> this : 0.509311           request : 0.490689        wishes : 1.28554e-57     
anregung             ==> market : 0.134703         way : 0.134703            single : 0.134703        
dienstleistungen     ==> when : 0.125686           services : 0.125686       public : 0.125686        
wertvolle            ==> valuable : 0.921883       of : 0.00722433           towards : 0.00708924     
verzug               ==> matter : 0.313542         behind : 0.313542         badly : 0.313542         
definierten          ==> permitted : 0.24436       exemptions : 0.24436      defined : 0.24436        
monopolunternehmen   ==> these : 0.0909091         which : 0.0909091         we : 0.0909091           
ob                   ==> whether : 0.835704        are : 0.0216956           done : 0.0216956         
freilich             ==> same : 0.129789           ourselves : 0.129789      greater : 0.129789       
übrigen             ==> wording : 0.129895        shall : 0.129895          pay : 0.129895           
über                ==> on : 0.497672             the : 0.282012            s : 0.195765             
hier                 ==> us : 0.589905             here : 0.408119           the : 0.001976           
einig                ==> unanimous : 0.115551      that : 0.115551           ppe : 0.115551           
lebensstandard       ==> standards : 0.127277      raises : 0.127277         pushes : 0.127277        
schweigeminute       ==> s : 0.333333              silence : 0.333333        minute : 0.333333        
daraus               ==> there : 0.1               lesson : 0.1              learn : 0.1              
ländern             ==> within : 0.244405         countries : 0.244405      both : 0.244405          
schaffen             ==> ensure : 0.6894           we : 0.3106               ourselves : 8.68946e-65  
nochmals             ==> would : 0.776599          to : 0.135402             the : 0.0877996          
angenommenen         ==> unanimously : 0.103838    tabled : 0.103838         relate : 0.103838        
zum                  ==> to : 0.629121             for : 0.267619            of : 0.0967881           
nördlichen          ==> were : 0.110166           they : 0.110166           standards : 0.110166     
